name,price,location,sold,link,date,terjual
Laptop hp probook 430 ge3 coi7 gen6 ram 8gb ssd 512gb,5.300.000,Batam,2,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUE6AyOosH7H_yDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUsthbm-7q3OBUsthosJhos1OHpKabm-srcHi6seFHmFiy3zwrfo5rM1i6sjRHmdF6Andbm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1ONoA-vzJJO_7zVH1Y1u9PvuJBR_32zHjB2PfBgHO-N3Ao6QVByZM2xe7jfZ32uP1OE_92o8jOE_92o8jOE_92o8j7FZ3BRq3JausujHsBN3jyN8Bja69Bq17jfZ32Cq1hAZSuiHsuk3Bo-ojBWuMBqucxW_S2zoJh1z9PqzJV7_jzZq7N2HAz6u7NW_VzCHBBW1_u6zJjp_Oz3qOB2Z9o-Q_BNyuPjrc-D63Wq3J-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7-Nys-ZHujp1MgxuOV2_fB-P7B2PfBiH72F3s-DPuKp_MYiH7-MyuPzq1Y2Z9P-q9P2yOx3QcoXQcgjz7gXyRB-ojBWPR2y8j7O_7zG6cgIPRBizpjpgjxdr7O98IgjHRKdypoZPJB2PfBsHjNfyfO3gBBXZSgjH7NDZ325q1OkgpVHqBuN_OzCHjN1u_CouVJF_92Sq1hAZS2gHsBN3ByN8B29zSBgHMP2_fB-81NEz9u6zJjp_32CHjNJe9P6qBjh_Bzsq3gzv_7ibm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-G_SPNq_yFrVVk8APbzfuzQ7YDo_gVof-jPcY06mOW8SrdoAC6ZMPj_MUdyfVi_SPy_JHOrJutgIBgb3PJP9BsejHpr7uUu9Ve97xkH3hqHsgzzSPsuRjfgAoWQpjNPSz5HMBkrseW_1jaySUdrMFdrB-tzcYOz_--g3YkZAosrZUDUMVDgaUEUMVDPVY0g9BRQR-j9R-BgiUDUMNOQ3-BrBY5gBYxgIHi6sUFbm-XP3Oig9-wy3zp9R-BrZUEHsnDUMoxPVY2gIHi6BDa6_rDHpK7omFp6_Ka9ZFiQBYsy3Njq3zxPcuwy3zpUstNHiFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMoDP9o7g9-wq3zwPsUi6sUdop1hbm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aUp6_KaUiFiHpjdoiUDUsHN6AjibmU7HAndUiFiHpKOom-Pbm-xQIzBrMNxPcuwqfuNPfYagmUEUMhxrIz5rm-Y?page=3&src=search&ob=23&management_type=2&keywords=dell+inspiron&dv=desktop&is_search=1&t=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Fkerti%2Flaptop-hp-probook-430-ge3-coi7-gen6-ram-8gb-ssd-512gb%3Fsrc%3Dtopads,26-01-2021,1
"Laptop second Termurah LENOVO THINKPAD RAM 4GB HDD 320GB Berkualitas - T530, 4 gb",2.750.000,Bandung,46,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEo_HOHpyR6_jDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUstpbm-7q3OBUsthosJhos1OHpKabm-srcHi6s1FHmFiy3zwrfo5rM1i6sjfoadp6_rhbm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1O2Z9o-Q1dFyfFN8B29zSBgHMP2_fB-Hjhku_ovzcDF_S2oHjYJ19BouJJh_3B-r7BWPchB3czfyfOZgMHa_SgsQuu2_fB-P7B2PfBiQ_BO3_-uq1Y2ZMhgQu173M2sHJYAHIxozOVR_VzzHV2J39zvzVgk3MjFP7NWZMWvuVVN_S20Hu2IZ3BHe72fyfODQMV9o3gqzOgR3A-Dq7BkQfBoe7BpZ37N83V9gICiQABRyf7Nqfz9_sCyHMh0Z325q1OAZ9o-Q_BNyuPjrc-D692xzpBR3A-Dq7BkQfBoe7BpZ3NcHu2yZsuyHO-t3sooq1Y2ZSooH_xE_OzS83gU8IooQ9xfgAod6c-JzSoiHfedgjx6Hc-_Z9o-QjNkysoGQVKaZSBiHfzE3Bo-ojBkZ_z6epzE_7zsH1O11_oouJOR_32uHjB2PfBsHjNfyfO3gMHauMxsQ1N5Z325q1OkyRPHqBjp_M2oP7NEz9x6zJOE_M2zH1BXHA7ibm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-G_SPNq_yFrVVk8APbzfuzQ7YDo_gVof-jPcY06mOW8SrdoAC6ZMPj_MUdyfVi_SPy_JHOrJutgIBgb3PJP9BsejHpr7uUu9Ve97xkH3hqHsgzzSPsuRjfgAoWQpjNPSz5HMBkrseW_1jaySUdrMFdrB-tzcYOz_--g3YkZAosrZUDUMVDgaUEUMVDPVY0g9BRQR-j9R-BgiUDUMNOQ3-BrBY5gBYxgIHi6sUFbm-XP3Oig9-wy3zp9R-BrZUEHsnDUMoxPVY2gIHi6BDa6_rDHpK7omFp6_Ka9ZFiQBYsy3Njq3zxPcuwy3zpUstNHiFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMoDP9o7g9-wq3zwPsUi6seFHsnObm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aUp6_KaUiFiHpjdoiUDUsHN6AjibmU7HAndUiFiHpKOom-Pbm-xQIzBrMNxPcuwqfuNPfYagmUEUMhxrIz5rm-Y?r=https%3A%2F%2Fwww.tokopedia.com%2Ftechnocha%2Flaptop-second-termurah-lenovo-thinkpad-ram-4gb-hdd-320gb-berkualitas-t530-4-gb%3Fsrc%3Dtopads&is_search=1&management_type=2&page=3&t=desktop&dv=desktop&src=search&keywords=dell+inspiron&ob=23,26-01-2021,1
Laptop Lenovo Thinkpad X240 - corei5 4300u - ram 8GB - SSD 240GB - cam,3.799.000,Jakarta Barat,272,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEHpKOosjaoprDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUst7bm-7q3OBUsthosJhos1OHpKabm-srcHi6sHOHmFiy3zwrfo5rM1i6sjfoiddHiFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBo8_e7_jzg8JN1__z6zVBd_BzooJNJ392-q9P23_oZ8uKp_Mhg3J2ky1o-ojBk19u6zJOR_92so1NE1_-vzJ7h_jzz8jB2PfBxHByOgAUN8u2c692gHsBN3Bo-ojBke3BHe72OysUOqB2_Z_g-Qug23BztQ1NE1_zHuJuR3jzCPJNJ1MW6q_n7_BP6Q1h1e_-gQuJO_jz-H7Y1uMWgq1BpZ37N83V9gICiQAB03BxmgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Aom83Ua1sVgHO-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7N5ysomgMV913Bvq1BRZ3BRq3oyuMhsQMhMgJPcQMoNZ_g-Q9PE3I2oo1YJZsxMzRPNyjrNHfgU8IoouRxfgAod6cHp1Sz-q9P2yp-6PMoWuMggQj2fgAo6QJBkQfBoqMr7_c2SH7OEe9x6qMPR_uzSH7Oku3BHe72E3_UN8u23692qu7gN3_-Sq1Y2Z9B68jVO_BzVHJYJ__o6zV1F_jzCH1N_Zsjibm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-G_SPNq_yFrVVk8APbzfuzQ7YDo_gVof-jPcY06mOW8SrdoAC6ZMPj_MUdyfVi_SPy_JHOrJutgIBgb3PJP9BsejHpr7uUu9Ve97xkH3hqHsgzzSPsuRjfgAoWQpjNPSz5HMBkrseW_1jaySUdrMFdrB-tzcYOz_--g3YkZAosrZUDUMVDgaUEUMVDPVY0g9BRQR-j9R-BgiUDUMNOQ3-BrBY5gBYxgIHi6sUFbm-XP3Oig9-wy3zp9R-BrZUEHsnDUMoxPVY2gIHi6BDa6_rDHpK7omFp6_Ka9ZFiQBYsy3Njq3zxPcuwy3zpUstNHiFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMoDP9o7g9-wq3zwPsUi6sJdHsjhbm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aUp6_KaUiFiHpjdoiUDUsHN6AjibmU7HAndUiFiHpKOom-Pbm-xQIzBrMNxPcuwqfuNPfYagmUEUMhxrIz5rm-Y?t=desktop&src=search&ob=23&keywords=dell+inspiron&management_type=1&dv=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Frevocomputer%2Flaptop-lenovo-thinkpad-x240-corei5-4300u-ram-8gb-ssd-240gb-cam%3Fsrc%3Dtopads&is_search=1&page=3,26-01-2021,1
LENOVO X250 Core i5 LAPTOP MURAH,3.500.000,Jakarta Pusat,2,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEopehopy76AeDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUstObm-7q3OBUsthosJhos1OHpKabm-srcHi6seOHmFiy3zwrfo5rM1i6sjfoZddoAUfoZFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoe7BpZ3O6HcoD692qu7gN3_-Sq1Y2Z_uHqBuN_92SP7Y1u9Bo8MPR_Ozu81NAZ9o-Q9zDguxjPMoW1MgsHjNfyfOuq1Y2Z9P-q9P2yM7NPujau3Bvq12D33OuoV2kypCvepCd_1PzP7h11_CqzVB7_7z3qB22HIP6Q120_Ozz81NEqpVqz7B2_JoGPMoWQcNxupuM3jP3POKaQcW-qMY2_1o-r7BW69BxufzFyMFNPfoW63Wju7dF3A-Dq7BkQfBoe7BpZ37N83V9gICiQABEy1rNPOKaQcW-qMY2_1o-r7BXzsVq3JtO3AoZqVtp_3Bvq12p__Jd8jY1gRBMZIxp_3OdPMep8AxizJgpysoj6cgU_sCi17BpZ3N6qMUpZMhyHj2Nysoj8B2_Z_g-qjja_BH7oJO1u92vzJj7_S2gP7Ok19P617BpZ3N6qMUpZMhyH7ND3uxGqMVAZ_g-qjjp_1H781NJz926ucrh_1zVoJOJu_oo81tNUiFiP9oBrBY2gmUEUsnibm-pg9opq3YX9fBjUstiZjNR83jfHICzqSKRZ7PB13YvQA1fz_PigIz5qpKWQ92R6AeF_j2SgJNi6coxyjNR3JhAo9CVqczN3ZOSzIuNy7-AHRoVZVuh1VYUqsVD3sUf11gRyOPNoMepQ34N69g7Qp-2qSU7b1O-HM-a6I-D6I-ZqJz5P11aZ3u5qjKpyRJibm-xQcri6i-xQIzwqfuNPfYagVYag3yibm-XP3Oig9-wQfgwy3zpUstaHmFiQSuWyMua9fVjrOYag9Ji6sUFbm-sy9zwq3zpUs2QHsjRbAHdoAeDHpjdHB7DUMNwyfVXgcBjy9zB9fVjraUE6_UDUMVi9RzBrRei6i-6UiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-sQIupPcua9fBj9RyaUstpo_yFoaFiyfV7g3P5rSBwrRuSgfupPVYxPIzaq3-OPc1i6BDiHpjdHiUDUsHN6AyibmUp6_KNUiFioAnF6mUDUsHdo_ei9ZFiy3h7g9-Xy9zB9fWB89P5rMei6i-Dy9C7QRniwe?is_search=1&keywords=dell+inspiron&t=desktop&src=search&management_type=1&page=3&ob=23&dv=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Fcompassc%2Flenovo-x250-core-i5-laptop-murah%3Fsrc%3Dtopads,26-01-2021,1
DELL INSPIRON 5406 2IN1 ( CI5/1135G7/8GB/512 SSD/NVIDIA/W10 SL ) + OHS,13.999.000,Jakarta Barat,3,https://www.tokopedia.com/premiumstore/dell-inspiron-5406-2in1-ci5-1135g7-8gb-512-ssd-nvidia-w10-sl-ohs?whid=0,26-01-2021,1
Dell inspiron 3443 red,5.500.000,Surabaya,4,https://www.tokopedia.com/ifreak/dell-inspiron-3443-red?whid=0,26-01-2021,1
Dell Inspiron N5110 Spesifikasi : Cpu : Intel Core i7-2670QM @2.2GHz,3.400.000,Batam,12,https://www.tokopedia.com/chsolshop/dell-inspiron-n5110-spesifikasi-cpu-intel-core-i7-2670qm-2-2ghz?whid=0,26-01-2021,1
"Laptop Lenovo THINKPAD T420 14"" CORE I5 RAM 4GB HDD 320GB",2.749.000,Jakarta Pusat,1,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEo_ya6AUFoAHDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUstpbm-7q3OBUsthosJhos1OHpKNbm-srcHi6seOHmFiy3zwrfo5rM1i6sj7omdOHArpbm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1OAZ9o-Q1dFyfFN8B29zSBgHMP2_fB-P7B2PfBxHByOgAUN8u2c692gHsBN3Bo-ojBke3BHe72OysUOqB2_Z_g-qB2t332CHB2I_MxHuJVR3_-uPJNI_MWvepn7_jzsHJh1u_oo8jgD_BzSoVjaZ_ug17BpZ37N83V9gICiQAB03BxmgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Aom83Ua1sVgHO-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7N5ysomgMV913Bvq1BRZ3BRq3oyuMhsQMhMgJPcQMoNZ_g-Q9PE3I2oo1YJZsxMzRPNyjrNHfgU8IoouRxfgAod6cHp1Sz-q9P2yp-6PMoWuMggQj2fgAo6QJBkQfBoqBBd_c2VP7YJypuo8jOE_Bzg81OkypV-q9P2yp-6PMoWuMgsHBgtyfO6Q7BkQfBoqBjF_c2-H7O1yp-ozVjO_uz081O1yfBM1_7YUiFiP9oBrBY2gmUEUsnibm-pg9opq3YX9fBjUstiZjNR83jfHICzqSKRZ7PB13YvQA1fz_PigIz5qpKWQ92R6AeF_j2SgJNi6coxyjNR3JhAo9CVqczN3ZOSzIuNy7-AHRoVZVuh1VYUqsVD3sUf11gRyOPNoMepQ34N69g7Qp-2qSU7b1O-HM-a6I-D6I-ZqJz5P11aZ3u5qjKpyRJibm-xQcri6i-xQIzwqfuNPfYagVYag3yibm-XP3Oig9-wQfgwy3zpUsthHiFiQSuWyMua9fVjrOYag9Ji6sUFbm-sy9zwq3zpUs2QHsjRbAHdoAeDHpjdHB7DUMNwyfVXgcBjy9zB9fVjraUE6_UDUMVi9RzBrRei6i-6UiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-sQIupPcua9fBj9RyaUsth6AUNHZFiyfV7g3P5rSBwrRuSgfupPVYxPIzaq3-OPc1i6BDiHpjdHiUDUsHN6AyibmUp6_KNUiFioAnF6mUDUsHdo_ei9ZFiy3h7g9-Xy9zB9fWB89P5rMei6i-Dy9C7QRniwe?t=desktop&ob=23&keywords=dell+inspiron&dv=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Fclinkcomp%2Flaptop-lenovo-thinkpad-t420-14-core-i5-ram-4gb-hdd-320gb%3Fsrc%3Dtopads&is_search=1&page=5&management_type=1&src=search,26-01-2021,1
laptop toshiba r734 core i5 gen 4 ssd 128gb,2.975.000,Surabaya,1,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEopedHpyRH_nDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUst7bm-7q3OBUsthosJhos1OHpKNbm-srcHi6seFHmFiy3zwrfo5rM1i6sj7HadfHseNbm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1OAZ9o-Q1dFyfFN8B29zSBgHMP2_fB-P7B2PfBxHByOgAUN8u2c692gHsBN3Bo-ojBke3BHe72OysUOqB2_Z_g-qB2t332CHB2I_MxHuJVR3_-uPJNI_MWvepn7_jzsHJh1u_oo8jgD_BzSoVjaZ_ug17BpZ37N83V9gICiQAB03BxmgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Aom83Ua1sVgHO-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7N5ysomgMV913Bvq1BRZ3BRq3oyuMhsQMhMgJPcQMoNZ_g-Q9PE3I2oo1YJZsxMzRPNyjrNHfgU8IoouRxfgAod6cHp1Sz-q9P2yp-6PMoWuMggQj2fgAo6QJBkQfBoqB17_c2C8jO1gpu68BuN_92zo1N1z_--q9P2yp-6PMoWuMgsHBgtyfO6Q7BkQfBoqBjF_c2C81NJgp-vucr7_M20H7OJ__V-QsnYUiFiP9oBrBY2gmUEUsnibm-pg9opq3YX9fBjUstiZjNR83jfHICzqSKRZ7PB13YvQA1fz_PigIz5qpKWQ92R6AeF_j2SgJNi6coxyjNR3JhAo9CVqczN3ZOSzIuNy7-AHRoVZVuh1VYUqsVD3sUf11gRyOPNoMepQ34N69g7Qp-2qSU7b1O-HM-a6I-D6I-ZqJz5P11aZ3u5qjKpyRJibm-xQcri6i-xQIzwqfuNPfYagVYag3yibm-XP3Oig9-wQfgwy3zpUsthHiFiQSuWyMua9fVjrOYag9Ji6sUFbm-sy9zwq3zpUs2QHsjRbAHdoAeDHpjdHB7DUMNwyfVXgcBjy9zB9fVjraUE6_UDUMVi9RzBrRei6i-6UiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-sQIupPcua9fBj9RyaUst76AnNHaFiyfV7g3P5rSBwrRuSgfupPVYxPIzaq3-OPc1i6BDiHpjdHiUDUsHN6AyibmUp6_KNUiFioAnF6mUDUsHdo_ei9ZFiy3h7g9-Xy9zB9fWB89P5rMei6i-Dy9C7QRniwe?management_type=1&src=search&is_search=1&keywords=dell+inspiron&t=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Fprismacomputer%2Flaptop-toshiba-r734-core-i5-gen-4-ssd-128gb%3Fsrc%3Dtopads&page=5&ob=23&dv=desktop,26-01-2021,1
Laptop Lenovo Thinkpad X250 - corei5 5300u - ram 8GB - SSD 240GB - cam,4.350.000,Jakarta Barat,28,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEo_KfHsjR6_KDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUstObm-7q3OBUsthosJhos1OHpKNbm-srcHi6sHOHmFiy3zwrfo5rM1i6sj7HadOoprabm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1NAoAV6zV1F_BzzH1NJu_C6uVJh_jzgq1hAZM2jZJ2Myp-3qcoW_MY-qMY2_3j781N1qpzvzcoR_1zuHjNJqpooucHaZ3BRq3JausujHsBN3jyN8Bja69Bq17jfZ32Cq1hAZSuiHsuk3Bo-ojBk3MxgqjJa3jP6qJh1e9PgHBu7_jP6q7YAHAz6zcHF_VzuH7OEzMh6ucr73_--ouB_Z9o-Q_BNyuPjrc-D63Wq3J-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7-Nys-ZHujp1MgxuOV2_fB-P7B2PfBiH72F3s-DPuKp_MYiH7-MyuPzq1Y2Z9P-q9P2yOx3QcoXQcgjz7gXyRB-ojBWPR2y8j7O_7zG6cgIPRBizpjpgjxdr7O98IgjHRKdypoZPJB2PfBsHjNfyfO3gBBXZSgjH7NDZ325q1OkgRPHqMDh_920HjOJyp-6uJOE_uzzq1hAZS2gHsBN3ByN8B29zSBgHMP2_fB-81Nk19uozJud_BzooJY1yRxoucrF_9BG6ZUDUSupg9-wq3ei6iUFUiFirfuprfB5QBY2gmUEUj26PRB2osCF132do7WIguV5_fFOoj1RyMz7QfDdb3OEPpK7HJNGgfz6ysxsy3-6POxHepuFz3xj8ujWg7zO83omepopz1xuruCwZcthQVtaoBVcPfo98_gjHfO56_BfPc4aq32aomOoZ_-irsxaQAxa1MxJQRuVHjBBQf2UHfohUiFiy3hSUstiy3h79fWB89P5rMzwrMuMUiFiQSuWyMua9fYM9fVjraUEH_UDUMNOQ3-BrBYxgIowrMuhUstaHmFiyfV79fBjraUE3pUNoaFp6Ae7bAHN6A-Pbm-X9foxQMz2gcV7guYxgIHi6sjabm-xyBY7g9o7Usti_iUDUSC5rRzwy3hSUstiyRCs9RotQRCwP3NhUiFiPMuarfB5QiUEUSyaUiFiyfhOrRzBrBY2gVYfHiUEH_Ka6_JDUMoxPcuSQR-N9RoOgfPBrRzwy9z7rMBiP9zBUs2QUsHN6AUibmUp6_KfUiFiHpjd6ZUDUseFHAKibmUp6A17UB7DUMVDPcuaQMV7guY0g9BRQR-jUstiQcVFPcYFUS7?keywords=dell+inspiron&ob=23&page=5&r=https%3A%2F%2Fwww.tokopedia.com%2Frevocomputer%2Flaptop-lenovo-thinkpad-x250-corei5-5300u-ram-8gb-ssd-240gb-cam%3Fsrc%3Dtopads&is_search=1&management_type=1&dv=desktop&src=search&t=desktop,26-01-2021,1
Dell Inspiron 5406 Ci7-1165G7 8GB 512GB Nvidia MX330 W 10 Touch + OHS,15.199.000,Jakarta Pusat,1,https://www.tokopedia.com/yolori/dell-inspiron-5406-ci7-1165g7-8gb-512gb-nvidia-mx330-w-10-touch-ohs?whid=0,26-01-2021,1
Laptop Lenovo ThinkPad X260 i5 Gen 6 8/256 Berkualitas Bergaransi - NON BACKLIGHT,5.100.000,Bandung,11,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUE6AHdoprNH_UDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUsthbm-7q3OBUsthosJhos1OHpj7bm-srcHi6seOHmFiy3zwrfo5rM1i6sjdoidOHAHabm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1O2oAuvzVuR_S2zHjOk3_z6qB1a_S2VHJB2PfBgHO-N3Ao6QVByZM2xe7jfZ32zP1NEgpC6qMr7_Oz0H1Okz_Vo8judZ3BRq3JausujHsBN3jyN8Bja69Bq17jfZ32Cq1hAZSuiHsuk3Bo-ojBku_Cqzcod_jzg8jh1uMB6uJu7_jzjquBNH3xgqMHO_VzgoJOI19BgqMDF_OzmqOB2Z9o-Q_BNyuPjrc-D63Wq3J-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7-Nys-ZHujp1MgxuOV2_fB-P7B2PfBiH72F3s-DPuKp_MYiH7-MyuPzq1Y2Z9P-q9P2yOx3QcoXQcgjz7gXyRB-ojBWPR2y8j7O_7zG6cgIPRBizpjpgjxdr7O98IgjHRKdypoZPJB2PfBsHjNfyfO3gBBXZSgjH7NDZ325q1OkqR2HqBj7_32So1YJqRxo8MH7_jzV8jB2PfBsHjNfyfO3gMHauMxsQ1N5Z325q1Okyp-HqjVN_32VH1NJ_9BozcrO_jzg8jBXHA7ibm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-G_SPNq_yFrVVk8APbzfuzQ7YDo_gVof-jPcY06mOW8SrdoAC6ZMPj_MUdyfVi_SPy_JHOrJutgIBgb3PJP9BsejHpr7uUu9Ve97xkH3hqHsgzzSPsuRjfgAoWQpjNPSz5HMBkrseW_1jaySUdrMFdrB-tzcYOz_--g3YkZAosrZUDUMVDgaUEUMVDPVY0g9BRQR-j9R-BgiUDUMNOQ3-BrBY5gBYxgIHi6sUFbm-XP3Oig9-wy3zp9R-BrZUEHsnDUMoxPVY2gIHi6BDa6_rDHpK7omFp6_Ka9ZFiQBYsy3Njq3zxPcuwy3zpUstdoaFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMoDP9o7g9-wq3zwPsUi6sUFopHFbm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aUp6_KaUiFiHpjdoiUDUsHN6AjibmU7HAndUiFiHpKOom-Pbm-xQIzBrMNxPcuwqfuNPfYagmUEUMhxrIz5rm-Y?ob=23&dv=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Flaptopmurahpasti%2Flaptop-lenovo-thinkpad-x260-i5-gen-6-8-256-berkualitas-bergaransi-non-backlight%3Fsrc%3Dtopads&t=desktop&management_type=1&keywords=dell+inspiron&page=7&src=search&is_search=1,26-01-2021,1
Laptop Gaming Acer Aspire 3 A314 AMD Athlon 3050U - 8GB - SSD - Win10,6.350.000,Jakarta Selatan,7,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUE6Ajpo_ef6AjDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUstabm-7q3OBUsthosJhos1OHpj7bm-srcHi6sHOHmFiy3zwrfo5rM1i6sjdomdfoAJNoaFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoq_ea_92VH1NEgpu6zcoE_M2SHJOkz3BHe72kgJxGgMHauMxsQ1N5Z325q1NNoA-vuJBE_1zsHjY1Z92ozcHa_Oz-H1B2PfBxHByOgAUN8u2c692gHsBN3Bo-ojBke3BHe72OysUOqB2_Z_g-qB1F3jzs8JNJ392HuVg2_BzVPJNJgcBg8_Vt332so1h13_zozOVN3320HJY1eMWgq1BpZ37N83V9gICiQAB03BxmgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Aom83Ua1sVgHO-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7N5ysomgMV913Bvq1BRZ3BRq3oyuMhsQMhMgJPcQMoNZ_g-Q9PE3I2oo1YJZsxMzRPNyjrNHfgU8IoouRxfgAod6cHp1Sz-q9P2yp-6PMoWuMggQj2fgAo6QJBkQfBoqBBN_c2S81Nk19Bo8j7h_BzCHjNJu_V-q9P2yp-6PMoWuMgsHBgtyfO6Q7BkQfBoqMHh_c2uP7O119xouJVE_320HJOEypC-QsnYUiFiP9oBrBY2gmUEUsnibm-pg9opq3YX9fBjUstiZjNR83jfHICzqSKRZ7PB13YvQA1fz_PigIz5qpKWQ92R6AeF_j2SgJNi6coxyjNR3JhAo9CVqczN3ZOSzIuNy7-AHRoVZVuh1VYUqsVD3sUf11gRyOPNoMepQ34N69g7Qp-2qSU7b1O-HM-a6I-D6I-ZqJz5P11aZ3u5qjKpyRJibm-xQcri6i-xQIzwqfuNPfYagVYag3yibm-XP3Oig9-wQfgwy3zpUstaHmFiQSuWyMua9fVjrOYag9Ji6sUFbm-sy9zwq3zpUs2QHsjRbAHdoAeDHpjdHB7DUMNwyfVXgcBjy9zB9fVjraUE6ArDUMVi9RzBrRei6i-6UiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-sQIupPcua9fBj9RyaUstpHprRHiFiyfV7g3P5rSBwrRuSgfupPVYxPIzaq3-OPc1i6BDiHpjdHiUDUsHN6AyibmUp6_KNUiFioAnF6mUDUsHdo_ei9ZFiy3h7g9-Xy9zB9fWB89P5rMei6i-Dy9C7QRniwe?r=https%3A%2F%2Fwww.tokopedia.com%2Fiphone6kredit%2Flaptop-gaming-acer-aspire-3-a314-amd-athlon-3050u-8gb-ssd-win10%3Fsrc%3Dtopads&dv=desktop&is_search=1&keywords=dell+inspiron&ob=23&src=search&page=7&t=desktop&management_type=1,26-01-2021,1
